,COM_value,CT,RES_value,percentile
75,3561216.4400000004,271500,1155071.12,75
76,3572284.88,271500,1197317.2800000003,76
77,3583353.3200000003,271500,1218689.5,77
78,3594421.76,271500,1245791.5100000005,78
79,3605490.2,271500,1271871.2,79
80,3616558.6399999997,271500,1292542.1600000001,80
81,3627627.08,271500,1323257.68,81
82,3638695.52,271500,1363556.089999999,82
83,3649763.96,271500,1404692.4400000002,83
84,3660832.4,271500,1429300.5,84
85,3671900.84,271500,1463764.42,85
86,3682969.28,271500,1540507.11,86
87,3694037.72,271500,1591916.16,87
88,3705106.16,271500,1664202.81,88
89,3716174.6,271500,1703573.3,89
90,3727243.04,271500,1753486.5,90
91,3738311.48,271500,1776438.12,91
92,3749379.9200000004,271500,1855836.9500000002,92
93,3760448.3600000003,271500,1918926.0,93
94,3771516.8,271500,2112009.2999999984,94
95,3782585.24,271500,2333457.6399999987,95
96,3793653.6799999997,271500,2500000.0,96
97,3804722.12,271500,2759552.919999999,97
0,,271400,79143.08,0
1,,271400,85062.0,1
2,,271400,87871.43999999999,2
3,,271400,89367.0,3
4,,271400,91091.8,4
5,,271400,94322.32,5
6,,271400,96910.76,6
7,,271400,100146.64,7
8,,271400,102441.23999999999,8
9,,271400,104837.40000000001,9
10,,271400,106170.76000000001,10
11,,271400,109160.44,11
12,,271400,111468.48,12
13,,271400,115270.04000000001,13
14,,271400,118220.2,14
15,,271400,122913.79999999999,15
16,,271400,128212.32,16
17,,271400,138234.96,17
18,,271400,146449.96000000002,18
19,,271400,151962.6,19
20,,271400,165719.79999999996,20
21,,271400,178349.31999999998,21
22,,271400,191603.83999999997,22
23,,271400,204111.44,23
24,,271400,213591.0,24
25,,271400,237855.76,25
26,,271400,253700.72,26
27,,271400,271289.72000000003,27
28,,271400,283431.16,28
29,,271400,302182.8,29
30,,271400,320138.68,30
31,,271400,335392.92,31
32,,271400,345792.08,32
33,,271400,357707.04000000004,33
34,,271400,364127.79999999993,34
35,,271400,376638.56,35
36,,271400,385537.6,36
37,,271400,395648.68000000005,37
38,,271400,407459.64,38
39,,271400,419683.4,39
40,,271400,431255.95999999996,40
41,,271400,445569.1599999999,41
42,,271400,455839.84,42
43,,271400,468139.28,43
44,,271400,476527.2,44
45,,271400,482337.64,45
46,,271400,492928.8,46
47,,271400,508305.32,47
48,,271400,520536.1599999999,48
49,,271400,528974.0,49
50,,271400,540072.92,50
51,,271400,556069.28,51
52,,271400,572557.68,52
53,,271400,592780.96,53
54,,271400,602311.8,54
55,,271400,618386.0000000002,55
56,,271400,639096.6,56
57,,271400,655300.32,57
58,,271400,681823.28,58
59,,271400,703044.9999999999,59
60,,271400,714786.12,60
61,,271400,736165.28,61
62,,271400,760843.0000000001,62
63,,271400,785080.1199999999,63
64,,271400,804270.0000000002,64
65,,271400,816680.72,65
66,,271400,834733.72,66
67,,271400,860210.52,67
68,,271400,872575.12,68
69,,271400,892471.7999999998,69
70,,271400,921157.7599999999,70
71,,271400,945753.9199999998,71
